segment_id,chord_type,rootoffset,globalkey
385,Mm7,1,A
386,mm7,3,A
387,o,5,A
388,M,0,A
389,Mm7,3,A
390,%7,5,A
391,o,0,A
392,m,2,A
393,Mm7,0,A
394,mm7,2,A
395,Mm7,0,A
396,M,5,A
397,M,0,A
398,M,5,A
399,Mm7,1,A
400,M,0,A
401,M,1,A
402,M,0,A
403,M,1,A
404,M,5,A
405,M,0,A
406,M,5,A
407,M,0,A
408,o,5,A
409,M,0,A
410,M,1,A
411,M,0,A
412,m,2,A
413,M,1,A
414,Mm7,1,A
415,M,0,A
416,M,1,A
417,M,5,A
418,M,0,A
419,M,5,A
420,M,0,A
421,Mm7,1,A
422,M,0,A
423,Mm7,4,A
424,m,3,A
425,Mm7,2,A
426,m,1,A
427,Mm7,0,A
428,M,5,A
429,M,1,A
430,Mm7,1,A
431,M,0,A
432,o,4,A
433,mm7,0,A
434,m,2,A
435,Mm7,1,A
436,M,0,A
437,o,4,A
438,o7,0,A
439,m,2,A
440,Mm7,1,A
441,M,0,A
442,Mm7,1,A
443,M,0,A
444,Mm7,1,A
445,M,0,A
446,Mm7,1,A
447,M,0,A
448,Mm7,1,A
449,M,0,A
450,Mm7,1,A
451,M,0,A
452,Mm7,1,A
453,M,0,A
454,Mm7,1,A
455,M,0,A
456,Mm7,1,A
457,M,0,A
458,M,1,A
459,Mm7,2,A
460,M,1,A
461,Mm7,0,A
462,M,5,A
463,Mm7,0,A
464,M,5,A
465,Mm7,1,A
466,M,0,A
467,Mm7,1,A
468,M,0,A
469,mm7,2,A
470,m,2,A
471,Mm7,1,A
472,M,0,A
473,mm7,2,A
474,Mm7,1,A
475,M,0,A
476,o,5,A
477,M,0,A
478,Mm7,1,A
479,M,0,A
480,Mm7,1,A
481,M,0,A
482,Mm7,1,A
483,M,0,A
