segment_id,chord_type,rootoffset,globalkey
172,m,1,c
173,o7,5,c
174,m,1,c
175,Mm7,1,c
176,m,0,c
177,M,1,c
178,Mm7,1,c
179,M,1,c
180,m,0,c
181,o7,5,c
182,m,0,c
183,Mm7,2,c
184,M,2,c
185,Mm7,1,c
186,Ger,0,c
187,M,2,c
188,Mm7,2,c
189,m,1,c
190,Mm7,2,c
191,m,1,c
192,Mm7,2,c
193,o7,5,c
194,m,1,c
195,o,5,c
196,m,1,c
197,%7,1,c
198,M,2,c
199,Mm7,2,c
200,m,1,c
201,M,2,c
202,m,1,c
203,M,2,c
204,m,1,c
205,m,0,c
206,Mm7,1,c
207,M,1,c
208,o,3,c
209,Mm7,1,c
210,m,0,c
211,M,1,c
212,Mm7,1,c
213,o7,2,c
214,o,2,c
215,o7,2,c
216,Mm7,0,c
217,M,2,c
218,Ger,3,c
219,M,0,c
220,m,5,c
221,M,0,c
222,m,5,c
223,M,0,c
224,m,5,c
225,M,0,c
226,m,5,c
227,M,0,c
228,M,5,c
229,Mm7,0,c
230,M,5,c
231,Mm7,0,c
232,M,5,c
233,M,0,c
234,Mm7,0,c
235,M,5,c
236,o,2,c
237,M,5,c
238,Mm7,1,c
239,m,2,c
240,Mm7,1,c
241,M,0,c
242,Mm7,0,c
243,M,0,c
244,Mm7,0,c
245,m,5,c
246,Mm7,0,c
247,m,5,c
248,Mm7,0,c
249,m,5,c
250,M,0,c
251,M,1,c
252,m,5,c
253,Mm7,0,c
254,m,5,c
255,M,1,c
256,Mm7,1,c
257,M,2,c
258,M,5,c
259,Mm7,5,c
260,m,3,c
261,M,2,c
262,It,5,c
263,M,1,c
264,Mm7,1,c
265,m,0,c
266,o,3,c
267,m,0,c
268,m,5,c
269,o,2,c
270,o7,2,c
271,m,5,c
272,o,2,c
273,m,0,c
274,o,3,c
275,o7,3,c
276,m,0,c
277,m,2,c
278,Ger,5,c
279,o7,5,c
280,Mm7,1,c
281,m,0,c
282,Mm7,1,c
283,m,0,c
284,Mm7,1,c
285,o7,3,c
286,m,0,c
287,Mm7,1,c
288,m,0,c
289,%7,2,c
290,Mm7,2,c
291,Ger,5,c
292,M,1,c
293,Mm7,1,c
294,m,0,c
295,M,1,c
296,m,0,c
297,M,1,c
298,m,0,c
299,M,1,c
300,m,0,c
301,M,1,c
302,m,0,c
303,M,1,c
304,m,0,c
305,M,1,c
306,M,2,c
307,M,1,c
308,M,2,c
309,M,1,c
310,M,2,c
311,M,3,c
312,m,2,c
313,M,3,c
314,m,2,c
315,o7,2,c
316,m,5,c
317,It,5,c
318,M,1,c
319,M,0,c
320,M,1,c
321,M,0,c
322,Mm7,1,c
323,M,0,c
324,M,1,c
325,M,0,c
326,M,1,c
327,Mm7,1,c
328,M,0,c
329,M,2,c
330,Mm7,2,c
331,m,1,c
332,Mm7,2,c
333,Mm7,1,c
334,M,0,c
335,Mm7,1,c
336,M,0,c
337,Mm7,1,c
338,%7,5,c
339,M,1,c
340,Mm7,1,c
341,M,0,c
342,Mm7,1,c
343,M,0,c
344,Mm7,2,c
345,m,1,c
346,Mm7,2,c
347,M,1,c
348,o,3,c
349,M,0,c
350,o,3,c
351,M,0,c
352,Mm7,1,c
353,M,0,c
354,M,1,c
355,Mm7,1,c
356,M,1,c
357,Mm7,1,c
358,M,0,c
359,Mm7,1,c
360,M,0,c
361,M,1,c
362,Mm7,1,c
363,M,1,c
364,Mm7,1,c
365,M,0,c
366,Mm7,1,c
367,M,0,c
368,M,5,c
369,+,5,c
370,m,2,c
371,Mm7,1,c
372,m,2,c
373,M,1,c
374,o7,5,c
375,o7,3,c
376,M,0,c
377,Mm7,1,c
378,M,0,c
379,mm7,2,c
380,m,2,c
381,Mm7,1,c
382,m,2,c
383,o7,0,c
384,m,2,c
385,Mm7,2,c
386,m,2,c
387,Mm7,2,c
388,m,2,c
389,Mm7,2,c
390,m,2,c
391,M,5,c
392,m,0,c
393,Mm7,2,c
394,o7,5,c
395,M,1,c
396,Mm7,1,c
397,M,1,c
398,Mm7,1,c
399,M,0,c
400,Mm7,1,c
401,M,0,c
402,m,2,c
403,M,1,c
404,Mm7,1,c
405,M,0,c
406,m,0,c
407,m,2,c
408,M,1,c
409,Mm7,1,c
410,M,2,c
411,o7,1,c
412,M,3,c
413,Mm7,3,c
414,m,1,c
415,Mm7,1,c
416,M,2,c
417,o,3,c
418,m,0,c
419,Mm7,0,c
420,m,5,c
421,M,2,c
422,M,1,c
423,%7,2,c
424,Mm7,1,c
425,m,0,c
426,Mm7,1,c
427,m,0,c
428,Mm7,1,c
429,m,0,c
430,Mm7,1,c
431,m,0,c
432,Mm7,1,c
433,m,0,c
434,Mm7,0,c
435,m,5,c
436,Mm7,0,c
437,m,5,c
438,o,2,c
439,M,1,c
440,Mm7,1,c
441,m,0,c
442,Mm7,0,c
443,m,5,c
444,Mm7,0,c
445,m,5,c
446,o,2,c
447,M,1,c
448,Mm7,1,c
449,m,0,c
450,o,3,c
451,m,0,c
452,o,3,c
453,m,0,c
454,o,3,c
455,m,0,c
456,o,3,c
457,m,0,c
