segment_id,chord_type,rootoffset,globalkey
165,M,2,G
166,m,1,G
167,Mm7,2,G
168,m,1,G
169,M,2,G
170,M,5,G
171,M,4,G
172,Mm7,5,G
173,M,4,G
174,M,5,G
175,m,5,G
176,Mm7,0,G
177,m,5,G
178,M,0,G
179,m,5,G
180,m,0,G
181,M,4,G
182,M,3,G
183,M,4,G
184,M,3,G
185,M,4,G
186,M,3,G
187,M,4,G
188,M,3,G
189,M,4,G
190,M,3,G
191,Mm7,4,G
192,M,3,G
193,M,4,G
194,M,3,G
195,M,4,G
196,Mm7,4,G
197,M,3,G
198,Mm7,3,G
199,M,2,G
200,M,3,G
201,mm7,5,G
202,Mm7,5,G
203,M,4,G
204,M,5,G
205,Mm7,5,G
206,m,4,G
207,Mm7,5,G
208,m,5,G
209,Mm7,5,G
210,o7,3,G
211,%7,5,G
212,Mm7,5,G
213,o7,5,G
214,Mm7,1,G
215,m,0,G
216,Mm7,1,G
217,o7,5,G
218,%7,1,G
219,Mm7,0,G
220,o7,0,G
221,%7,3,G
222,Mm7,2,G
223,o7,5,G
224,o,5,G
225,o7,5,G
226,Mm7,1,G
227,M,1,G
228,Mm7,1,G
229,M,0,G
230,M,1,G
231,Mm7,1,G
232,M,0,G
233,Mm7,1,G
234,M,0,G
235,m,3,G
236,M,1,G
237,Mm7,1,G
238,M,0,G
239,mm7,2,G
240,M,1,G
241,o,5,G
242,M,1,G
243,Mm7,1,G
244,M,0,G
245,Mm7,1,G
246,M,0,G
247,M,1,G
248,M,0,G
249,m,1,G
250,m,2,G
251,m,3,G
252,M,4,G
253,M,5,G
254,Mm7,4,G
255,Ger,2,G
256,Mm7,4,G
257,Ger,2,G
258,M,4,G
259,M,3,G
260,m,2,G
261,Mm7,4,G
262,m,3,G
263,%7,5,G
264,Mm7,4,G
265,M,3,G
266,m,3,G
267,o,5,G
268,Mm7,4,G
269,m,3,G
270,m,2,G
271,Mm7,1,G
272,M,0,G
273,Mm7,2,G
274,M,1,G
275,o,5,G
276,M,0,G
277,o,5,G
278,M,1,G
279,o,5,G
280,m,3,G
281,o7,5,G
282,M,1,G
283,mm7,2,G
284,M,1,G
285,Mm7,2,G
286,M,1,G
287,M,0,G
288,Mm7,1,G
289,M,0,G
290,o7,1,G
291,m,3,G
292,o7,1,G
293,m,3,G
294,Mm7,2,G
295,M,1,G
296,m,2,G
297,Mm7,3,G
298,m,2,G
299,Mm7,1,G
300,M,0,G
301,m,2,G
302,M,1,G
303,Mm7,1,G
304,M,0,G
305,Mm7,1,G
306,M,0,G
307,Mm7,1,G
308,M,0,G
309,M,1,G
310,mm7,3,G
311,Mm7,2,G
312,M,1,G
313,m,2,G
314,o,0,G
315,m,2,G
316,Mm7,3,G
317,m,2,G
318,m,3,G
319,m,2,G
320,Ger,2,G
321,M,4,G
322,Mm7,4,G
323,m,3,G
324,M,4,G
325,Mm7,4,G
326,m,3,G
327,M,4,G
328,Mm7,4,G
329,m,3,G
330,o7,0,G
331,m,2,G
332,M,1,G
333,Mm7,1,G
334,M,0,G
335,Mm7,4,G
336,m,3,G
337,M,4,G
338,Mm7,4,G
339,m,3,G
340,M,4,G
341,Mm7,4,G
342,m,3,G
343,o7,0,G
344,m,2,G
345,M,1,G
346,Mm7,1,G
347,M,0,G
348,Mm7,1,G
349,M,0,G
350,Mm7,1,G
351,M,0,G
352,Mm7,1,G
353,M,0,G
354,Mm7,1,G
355,M,0,G
356,Mm7,1,G
357,M,0,G
358,Mm7,1,G
359,M,0,G
360,Mm7,1,G
361,M,0,G
362,M,4,G
363,M,5,G
364,M,3,G
365,m,2,G
366,M,1,G
367,Mm7,1,G
368,mm7,3,G
369,Mm7,1,G
370,M,0,G
371,Mm7,0,G
372,M,5,G
373,Mm7,0,G
374,M,5,G
375,Mm7,1,G
376,M,0,G
377,M,1,G
378,M,0,G
379,M,4,G
380,m,3,G
381,%7,5,G
382,M,1,G
383,m,3,G
384,%7,5,G
385,M,1,G
386,Mm7,1,G
387,M,0,G
388,o,5,G
389,o7,5,G
390,M,1,G
391,M,0,G
392,m,3,G
393,m,2,G
394,Mm7,1,G
395,M,0,G
396,m,3,G
397,m,2,G
398,Mm7,1,G
399,M,0,G
400,Mm7,1,G
401,M,0,G
402,mm7,2,G
403,Mm7,0,G
404,Mm7,4,G
405,m,3,G
406,Mm7,4,G
407,o7,1,G
408,Mm7,1,G
409,M,0,G
410,Mm7,1,G
411,o7,5,G
412,M,0,G
413,Mm7,1,G
414,M,1,G
415,M,0,G
416,m,3,G
417,m,2,G
418,Mm7,1,G
419,M,0,G
420,m,3,G
421,m,2,G
422,Mm7,1,G
423,M,0,G
