segment_id,chord_type,rootoffset,globalkey
150,M,0,c
151,M,5,c
152,m,2,c
153,M,0,c
154,o,3,c
155,o7,5,c
156,M,1,c
157,Mm7,1,c
158,M,0,c
159,m,0,c
160,M,1,c
161,m,0,c
162,m,1,c
163,MM7,1,c
164,M,1,c
165,m,0,c
166,o7,0,c
167,M,2,c
168,Ger,0,c
169,M,2,c
170,m,1,c
171,Mm7,0,c
172,m,5,c
173,Mm7,3,c
174,M,2,c
175,m,5,c
176,%7,2,c
177,It,5,c
178,M,1,c
179,m,0,c
180,M,1,c
181,o,2,c
182,m,5,c
183,Ger,5,c
184,M,1,c
185,m,0,c
186,Mm7,0,c
187,m,5,c
188,Mm7,3,c
189,M,2,c
190,m,5,c
191,%7,2,c
192,Fr,2,c
193,M,1,c
194,m,0,c
195,mm7,0,c
196,M,1,c
197,m,0,c
198,m,5,c
199,It,5,c
200,M,1,c
201,m,0,c
202,M,1,c
203,m,0,c
204,M,1,c
205,m,0,c
206,Mm7,1,c
207,M,0,c
208,Mm7,1,c
209,M,0,c
210,o,5,c
211,M,1,c
212,Mm7,1,c
213,m,2,c
214,Mm7,1,c
215,M,0,c
216,m,2,c
217,M,1,c
218,Mm7,1,c
219,M,0,c
220,Mm7,1,c
221,M,0,c
222,M,1,c
223,Mm7,2,c
224,M,1,c
225,Mm7,1,c
226,m,2,c
227,M,1,c
228,M,0,c
229,m,2,c
230,Mm7,1,c
231,M,0,c
232,m,1,c
233,Mm7,1,c
234,m,2,c
235,Mm7,1,c
236,M,0,c
237,m,2,c
238,M,1,c
239,Mm7,1,c
240,M,0,c
241,M,1,c
242,Mm7,1,c
243,m,0,c
244,Mm7,3,c
245,M,2,c
246,Mm7,0,c
247,m,5,c
248,It,5,c
249,M,1,c
250,o7,3,c
251,M,1,c
252,m,0,c
253,o,3,c
254,o7,5,c
255,M,1,c
256,o7,3,c
257,M,1,c
258,m,0,c
259,o,3,c
260,o7,5,c
261,M,1,c
262,o7,3,c
263,M,1,c
264,o7,3,c
265,m,0,c
266,Mm7,1,c
267,m,0,c
268,M,1,c
269,m,0,c
270,M,1,c
271,m,0,c
272,o7,0,c
273,M,2,c
274,Ger,0,c
275,M,2,c
276,m,1,c
277,Mm7,0,c
278,m,5,c
279,Mm7,3,c
280,M,2,c
281,m,5,c
282,%7,2,c
283,It,5,c
284,M,1,c
285,m,0,c
286,Mm7,0,c
287,mm7,5,c
288,M,0,c
289,m,5,c
290,It,5,c
291,M,1,c
292,m,0,c
293,Mm7,1,c
294,m,0,c
295,Mm7,1,c
296,m,0,c
297,M,1,c
298,m,0,c
299,M,1,c
300,m,0,c
301,M,1,c
302,m,0,c
303,Mm7,0,c
304,m,5,c
305,M,1,c
306,m,0,c
307,Mm7,0,c
308,m,5,c
309,m,0,c
310,m,5,c
311,mm7,5,c
312,Ger,5,c
313,M,1,c
314,m,0,c
315,Mm7,1,c
316,m,0,c
317,%7,2,c
318,M,1,c
319,Mm7,1,c
320,m,0,c
321,Mm7,1,c
322,m,0,c
323,%7,2,c
324,M,1,c
325,Mm7,1,c
326,M,0,c
327,m,5,c
328,M,0,c
329,m,5,c
330,M,0,c
331,m,5,c
332,M,0,c
333,m,5,c
334,M,0,c
