segment_id,chord_type,rootoffset,globalkey
193,m,5,C
194,M,1,C
195,M,3,C
196,m,0,C
197,m,5,C
198,M,1,C
199,m,0,C
200,m,5,C
201,M,1,C
202,M,3,C
203,M,1,C
204,m,0,C
205,Mm7,1,C
206,m,0,C
207,Mm7,3,C
208,m,2,C
209,M,5,C
210,Mm7,3,C
211,m,2,C
212,%7,4,C
213,Mm7,3,C
214,m,2,C
215,M,5,C
216,Mm7,3,C
217,m,2,C
218,o,4,C
219,Mm7,3,C
220,m,2,C
221,M,5,C
222,m,2,C
223,o,3,C
224,Mm7,5,C
225,M,5,C
226,m,5,C
227,Mm7,0,C
228,m,5,C
229,Mm7,1,C
230,M,1,C
231,m,0,C
232,It,0,C
233,Mm7,2,C
234,Mm7,1,C
235,Mm7,0,C
236,m,5,C
237,m,0,C
238,%7,2,C
239,m,0,C
240,m,5,C
241,m,0,C
242,%7,2,C
243,m,0,C
244,M,1,C
245,m,0,C
246,M,1,C
247,m,0,C
248,m,5,C
249,m,0,C
250,M,1,C
251,Mm7,1,C
252,o7,5,C
253,Mm7,1,C
254,o7,5,C
255,M,1,C
256,o7,5,C
257,Mm7,1,C
258,M,1,C
259,M,0,C
260,Mm7,3,C
261,m,2,C
262,Mm7,1,C
263,M,0,C
264,Mm7,3,C
265,m,2,C
266,Mm7,1,C
267,M,0,C
268,Mm7,0,C
269,M,5,C
270,Mm7,1,C
271,M,0,C
272,Mm7,1,C
273,M,5,C
274,Mm7,1,C
275,M,0,C
276,m,3,C
277,Mm7,2,C
278,M,1,C
279,o,1,C
280,m,3,C
281,Mm7,2,C
282,M,1,C
283,o,1,C
284,m,3,C
285,Mm7,2,C
286,M,1,C
287,o7,5,C
288,M,0,C
289,Mm7,2,C
290,M,1,C
291,o7,5,C
292,M,0,C
293,o7,0,C
294,m,2,C
295,m,5,C
296,Mm7,1,C
297,M,0,C
298,o,0,C
299,m,2,C
300,Mm7,1,C
301,M,0,C
302,o,0,C
303,m,2,C
304,Mm7,1,C
305,M,0,C
306,o,4,C
307,M,5,C
308,Mm7,1,C
309,M,0,C
310,Mm7,0,C
311,M,5,C
312,Mm7,1,C
313,M,0,C
314,mm7,2,C
315,%7,2,C
316,M,1,C
317,M,0,C
318,o7,0,C
319,m,2,C
320,Mm7,1,C
321,M,0,C
322,o7,0,C
323,m,2,C
324,Mm7,1,C
325,M,0,C
326,Mm7,0,C
327,M,5,C
328,Mm7,1,C
329,M,0,C
330,Mm7,0,C
331,M,5,C
332,Mm7,1,C
333,M,0,C
334,M,1,C
335,M,0,C
336,Mm7,1,C
337,M,0,C
338,M,5,C
339,m,2,C
340,M,1,C
341,o7,1,C
342,m,3,C
343,M,1,C
344,M,0,C
345,o,5,C
346,M,0,C
347,Mm7,1,C
348,M,0,C
349,m,2,C
350,M,1,C
351,Mm7,1,C
352,M,0,C
353,o7,5,C
354,M,0,C
355,o7,0,C
356,Mm7,3,C
357,m,2,C
358,Mm7,1,C
359,M,0,C
360,Mm7,3,C
361,m,2,C
362,Mm7,1,C
363,M,0,C
364,m,3,C
365,Mm7,0,C
366,m,4,C
367,Mm7,0,C
368,M,5,C
369,m,5,C
370,It,5,C
371,Mm7,1,C
372,M,1,C
373,Mm7,1,C
374,M,1,C
375,Mm7,1,C
376,M,1,C
377,M,0,C
378,M,1,C
379,M,0,C
380,M,1,C
381,Mm7,1,C
382,M,1,C
383,Mm7,1,C
384,M,1,C
385,M,0,C
386,M,1,C
387,M,0,C
388,m,2,C
389,Mm7,1,C
390,M,0,C
391,m,2,C
392,o,5,C
393,M,1,C
394,m,4,C
395,M,0,C
396,m,3,C
397,M,5,C
398,m,2,C
399,o,5,C
400,Mm7,1,C
401,M,0,C
402,M,5,C
403,M,0,C
404,Mm7,1,C
405,M,0,C
406,M,5,C
407,M,0,C
408,Mm7,0,C
409,M,5,C
410,Mm7,0,C
411,M,5,C
412,Mm7,0,C
413,M,5,C
414,Mm7,0,C
415,M,5,C
416,Mm7,0,C
417,o7,4,C
418,Mm7,0,C
419,M,5,C
420,Mm7,0,C
421,M,5,C
422,Mm7,0,C
423,M,5,C
424,Mm7,0,C
425,M,5,C
426,Mm7,0,C
427,o7,4,C
428,Mm7,4,C
429,M,4,C
430,Mm7,4,C
431,M,3,C
432,M,4,C
433,Mm7,4,C
434,M,3,C
435,Mm7,4,C
436,M,3,C
437,o,4,C
438,Mm7,0,C
439,m,5,C
440,It,5,C
441,Mm7,1,C
442,m,0,C
443,M,1,C
444,m,0,C
445,o,5,C
446,M,1,C
447,m,0,C
448,o,5,C
449,Mm7,1,C
450,o7,5,C
451,Mm7,1,C
452,o7,5,C
453,Mm7,1,C
454,o7,5,C
455,Mm7,1,C
456,o7,5,C
457,Mm7,1,C
458,M,0,C
459,o,0,C
460,m,2,C
461,Mm7,1,C
462,M,0,C
463,o,0,C
464,m,2,C
465,Mm7,1,C
466,M,0,C
467,o,0,C
468,Mm7,1,C
469,Mm7,0,C
470,o,0,C
471,m,2,C
472,Mm7,1,C
473,M,0,C
474,Mm7,3,C
475,m,2,C
476,Mm7,1,C
477,M,0,C
478,Mm7,3,C
479,m,2,C
480,Mm7,1,C
481,M,0,C
482,Mm7,3,C
483,m,2,C
484,Mm7,1,C
485,M,0,C
486,Mm7,3,C
487,m,2,C
488,Mm7,1,C
489,M,0,C
490,Mm7,1,C
491,M,0,C
492,M,1,C
493,m,4,C
494,+,0,C
495,M,5,C
496,mm7,2,C
497,M,1,C
498,M,0,C
499,Mm7,1,C
500,M,0,C
501,o,5,C
502,M,0,C
503,o,5,C
504,m,3,C
505,M,4,C
506,M,5,C
507,m,2,C
508,M,1,C
509,Mm7,1,C
510,M,0,C
511,Mm7,0,C
512,M,5,C
513,o,5,C
514,M,0,C
515,Mm7,0,C
516,M,5,C
517,o,5,C
518,M,0,C
519,Mm7,0,C
520,Mm7,3,C
521,M,3,C
522,m,2,C
523,m,5,C
524,Mm7,1,C
525,M,0,C
526,o,4,C
527,Mm7,3,C
528,m,2,C
529,o,2,C
530,Mm7,1,C
531,M,0,C
532,Mm7,1,C
533,M,0,C
534,Mm7,1,C
535,M,0,C
536,M,1,C
537,m,3,C
538,Mm7,1,C
539,M,0,C
540,M,1,C
541,M,0,C
542,m,0,C
543,M,3,C
544,m,2,C
545,m,0,C
546,M,1,C
547,Mm7,1,C
548,m,4,C
549,M,1,C
550,mm7,2,C
551,M,1,C
552,m,0,C
553,M,1,C
554,M,0,C
555,o,4,C
556,M,5,C
557,o,5,C
558,M,0,C
559,Mm7,0,C
560,M,5,C
561,o,5,C
562,M,0,C
563,m,1,C
564,Mm7,3,C
565,m,2,C
566,m,5,C
567,Mm7,1,C
568,M,0,C
569,Mm7,0,C
570,Mm7,3,C
571,m,2,C
572,%7,2,C
573,Mm7,1,C
574,M,0,C
575,m,1,C
576,Mm7,3,C
577,m,2,C
578,m,5,C
579,Mm7,1,C
580,M,1,C
581,Mm7,1,C
582,M,1,C
583,Mm7,1,C
584,M,0,C
585,o,5,C
586,mm7,3,C
587,Mm7,1,C
588,M,0,C
589,o,5,C
590,M,0,C
591,M,5,C
592,Mm7,1,C
593,M,0,C
