segment_id,chord_type,rootoffset,globalkey
502,M,4,Bb
503,m,3,Bb
504,mm7,3,Bb
505,M,5,Bb
506,m,3,Bb
507,o,5,Bb
508,M,0,Bb
509,o,5,Bb
510,Mm7,2,Bb
511,M,1,Bb
512,o,5,Bb
513,Mm7,1,Bb
514,M,0,Bb
515,o,5,Bb
516,M,0,Bb
517,M,1,Bb
518,m,3,Bb
519,Mm7,1,Bb
520,m,5,Bb
521,Mm7,1,Bb
522,M,1,Bb
523,M,0,Bb
524,M,1,Bb
525,M,0,Bb
526,M,5,Bb
527,M,0,Bb
528,Mm7,1,Bb
529,M,0,Bb
530,M,1,Bb
531,M,0,Bb
532,Mm7,0,Bb
533,M,5,Bb
534,Mm7,0,Bb
535,M,5,Bb
536,M,0,Bb
537,m,0,Bb
538,o,5,Bb
539,M,1,Bb
540,o7,0,Bb
541,m,2,Bb
542,M,0,Bb
543,M,1,Bb
544,M,0,Bb
545,Mm7,1,Bb
546,o7,0,Bb
547,m,2,Bb
548,Mm7,1,Bb
549,o7,1,Bb
550,m,3,Bb
551,o7,1,Bb
552,m,3,Bb
553,M,5,Bb
554,+,5,Bb
555,o,5,Bb
556,+,5,Bb
557,M,1,Bb
558,+,1,Bb
559,M,0,Bb
560,+,1,Bb
561,M,1,Bb
562,M,0,Bb
563,m,0,Bb
564,o7,5,Bb
565,M,1,Bb
566,o,1,Bb
567,Mm7,3,Bb
568,m,2,Bb
569,o7,5,Bb
570,o,5,Bb
571,Mm7,0,Bb
572,M,5,Bb
573,m,5,Bb
574,M,0,Bb
575,Mm7,1,Bb
576,M,0,Bb
577,m,2,Bb
578,o,5,Bb
579,M,1,Bb
580,Mm7,1,Bb
581,M,0,Bb
582,Mm7,1,Bb
583,M,0,Bb
584,Mm7,1,Bb
585,M,0,Bb
586,Mm7,1,Bb
587,M,0,Bb
588,Mm7,1,Bb
589,M,0,Bb
