segment_id,chord_type,rootoffset,globalkey
212,o,5,C
213,Mm7,0,C
214,M,5,C
215,M,0,C
216,M,5,C
217,o7,5,C
218,m,1,C
219,Mm7,0,C
220,M,5,C
221,o7,5,C
222,m,1,C
223,Mm7,0,C
224,m,2,C
225,Mm7,3,C
226,m,2,C
227,Mm7,1,C
228,m,0,C
229,Mm7,1,C
230,m,0,C
231,M,3,C
232,m,5,C
233,M,2,C
234,Mm7,3,C
235,M,2,C
236,Mm7,3,C
237,M,3,C
238,Mm7,3,C
239,M,2,C
240,Mm7,3,C
241,M,2,C
242,Mm7,3,C
243,o7,5,C
244,m,0,C
245,m,2,C
246,m,0,C
247,o7,5,C
248,Ger,5,C
249,Fr,2,C
250,M,1,C
251,Fr,2,C
252,M,1,C
253,Fr,2,C
254,M,1,C
255,m,0,C
256,Mm7,1,C
257,M,0,C
258,Mm7,1,C
259,M,0,C
260,Mm7,3,C
261,m,2,C
262,o7,4,C
263,o,5,C
264,o7,5,C
265,Mm7,1,C
266,M,0,C
267,M,5,C
268,o,5,C
269,M,0,C
270,M,5,C
271,o,5,C
272,M,0,C
273,Mm7,3,C
274,m,2,C
275,Mm7,3,C
276,m,2,C
277,o,5,C
278,Mm7,1,C
279,M,0,C
280,M,5,C
281,M,1,C
282,Mm7,1,C
283,M,1,C
284,Mm7,1,C
285,M,0,C
286,M,5,C
287,M,0,C
288,o7,0,C
289,m,2,C
290,Mm7,1,C
291,M,0,C
292,o7,0,C
293,m,2,C
294,Mm7,1,C
295,M,0,C
296,M,1,C
297,M,5,C
298,m,4,C
299,m,2,C
300,o7,0,C
301,m,2,C
302,o7,5,C
303,M,0,C
304,o7,0,C
305,m,2,C
306,o7,5,C
307,M,0,C
308,Mm7,1,C
309,o7,5,C
310,Mm7,1,C
311,M,0,C
312,M,1,C
313,M,0,C
314,m,2,C
315,Mm7,1,C
316,M,0,C
317,M,5,C
318,M,1,C
319,Mm7,1,C
320,M,0,C
321,M,1,C
322,M,0,C
323,m,2,C
324,Mm7,1,C
325,Mm7,3,C
326,m,2,C
327,M,4,C
328,m,3,C
329,M,4,C
330,m,3,C
331,Mm7,0,C
332,M,5,C
333,m,2,C
334,M,1,C
335,Mm7,1,C
336,M,0,C
337,Mm7,4,C
338,m,3,C
339,mm7,5,C
340,m,2,C
341,o,0,C
342,m,2,C
343,M,1,C
344,Mm7,1,C
345,M,1,C
346,Mm7,1,C
347,M,1,C
348,Mm7,1,C
349,M,0,C
350,Mm7,1,C
351,M,0,C
352,o,5,C
353,M,0,C
354,Mm7,1,C
355,M,0,C
356,Mm7,3,C
357,m,2,C
358,Mm7,3,C
359,m,2,C
360,M,0,C
361,M,5,C
362,Mm7,1,C
363,o,0,C
364,Mm7,1,C
365,M,0,C
366,M,5,C
367,M,0,C
368,M,5,C
369,Mm7,1,C
370,M,0,C
371,Mm7,1,C
372,M,0,C
373,M,5,C
374,M,0,C
375,Mm7,1,C
376,M,0,C
377,M,5,C
378,M,0,C
379,M,1,C
380,Mm7,1,C
381,M,0,C
382,M,1,C
383,Mm7,1,C
384,M,0,C
385,Mm7,1,C
386,M,0,C
387,Mm7,1,C
388,M,0,C
389,Mm7,1,C
390,M,5,C
391,o,5,C
392,M,0,C
393,o,0,C
394,m,2,C
395,o,2,C
396,m,4,C
397,M,5,C
398,o,5,C
399,M,1,C
400,o,1,C
401,m,3,C
402,Mm7,1,C
403,M,0,C
404,Mm7,1,C
405,M,0,C
