segment_id,chord_type,rootoffset,globalkey
181,M,0,Eb
182,Mm7,1,Eb
183,M,0,Eb
184,Mm7,1,Eb
185,M,0,Eb
186,Mm7,1,Eb
187,M,0,Eb
188,Mm7,1,Eb
189,M,0,Eb
190,M,1,Eb
191,m,3,Eb
192,Mm7,0,Eb
193,M,5,Eb
194,m,2,Eb
195,It,2,Eb
196,M,4,Eb
197,m,3,Eb
198,Mm7,2,Eb
199,M,1,Eb
200,Mm7,3,Eb
201,m,2,Eb
202,M,1,Eb
203,M,0,Eb
204,mm7,3,Eb
205,%7,5,Eb
206,m,2,Eb
207,M,1,Eb
208,Mm7,1,Eb
209,M,1,Eb
210,Mm7,1,Eb
211,M,1,Eb
212,Mm7,1,Eb
213,m,2,Eb
214,mm7,3,Eb
215,Mm7,1,Eb
216,M,0,Eb
217,o,5,Eb
218,M,1,Eb
219,m,2,Eb
220,M,1,Eb
221,o,5,Eb
222,M,0,Eb
223,Mm7,1,Eb
224,Mm7,2,Eb
225,M,1,Eb
226,M,0,Eb
227,o7,3,Eb
228,Mm7,1,Eb
229,mm7,2,Eb
230,Mm7,1,Eb
231,M,5,Eb
232,Mm7,1,Eb
233,M,0,Eb
234,Mm7,1,Eb
235,M,0,Eb
236,M,5,Eb
237,+,1,Eb
238,M,0,Eb
239,Mm7,1,Eb
240,M,0,Eb
241,M,5,Eb
242,o,4,Eb
243,M,5,Eb
244,o7,5,Eb
245,M,0,Eb
246,o7,5,Eb
247,M,0,Eb
248,o7,5,Eb
249,M,0,Eb
250,M,1,Eb
251,o7,5,Eb
252,M,0,Eb
253,Mm7,1,Eb
254,M,0,Eb
255,Mm7,1,Eb
256,M,0,Eb
257,m,0,Eb
258,Mm7,1,Eb
259,m,0,Eb
260,o,3,Eb
261,Mm7,5,Eb
262,M,5,Eb
263,Mm7,5,Eb
264,M,5,Eb
265,o,0,Eb
266,M,5,Eb
267,o,0,Eb
268,M,5,Eb
269,m,1,Eb
270,o,5,Eb
271,o,3,Eb
272,Mm7,2,Eb
273,m,1,Eb
274,Mm7,2,Eb
275,m,1,Eb
276,M,4,Eb
277,o,2,Eb
278,mm7,0,Eb
279,M,4,Eb
280,mm7,0,Eb
281,M,4,Eb
282,mm7,0,Eb
283,M,4,Eb
284,o,5,Eb
285,M,4,Eb
286,o,2,Eb
287,M,4,Eb
288,m,0,Eb
289,Mm7,1,Eb
290,m,0,Eb
291,Mm7,1,Eb
292,m,0,Eb
293,Mm7,1,Eb
294,Mm7,2,Eb
295,M,1,Eb
296,M,2,Eb
297,M,1,Eb
298,o7,3,Eb
299,M,1,Eb
300,o,5,Eb
301,M,1,Eb
302,o7,3,Eb
303,M,1,Eb
304,o,5,Eb
305,Mm7,2,Eb
306,M,1,Eb
307,Mm7,2,Eb
308,M,1,Eb
309,o,5,Eb
310,M,1,Eb
311,Mm7,1,Eb
312,%7,5,Eb
313,M,1,Eb
314,Mm7,2,Eb
315,M,1,Eb
316,Mm7,2,Eb
317,Mm7,1,Eb
318,o,0,Eb
319,m,2,Eb
320,o,0,Eb
321,m,2,Eb
322,o,5,Eb
323,M,1,Eb
324,M,0,Eb
325,Mm7,1,Eb
326,M,0,Eb
327,Mm7,1,Eb
328,M,0,Eb
329,m,2,Eb
330,Mm7,1,Eb
331,M,0,Eb
