segment_id,chord_type,rootoffset,globalkey
111,o,2,a
112,Mm7,2,a
113,M,1,a
114,o,1,a
115,o7,1,a
116,M,1,a
117,o7,2,a
118,M,2,a
119,M,1,a
120,o7,1,a
121,M,1,a
122,o7,2,a
123,M,2,a
124,o7,2,a
125,M,2,a
126,o7,2,a
127,Mm7,2,a
128,M,1,a
129,M,2,a
130,M,1,a
131,M,2,a
132,Mm7,1,a
133,M,1,a
134,o,1,a
135,Mm7,1,a
136,M,5,a
137,m,3,a
138,Mm7,5,a
139,m,3,a
140,Mm7,5,a
141,o7,2,a
142,Mm7,3,a
143,m,2,a
144,M,3,a
145,Mm7,3,a
146,m,2,a
147,m,3,a
148,o7,1,a
149,Ger,1,a
150,M,3,a
151,Mm7,3,a
152,M,3,a
153,M,2,a
154,M,0,a
155,mm7,1,a
156,Mm7,5,a
157,M,3,a
158,M,2,a
159,m,5,a
160,M,3,a
161,M,1,a
162,o7,2,a
163,m,5,a
164,o7,2,a
165,M,2,a
166,m,5,a
167,mm7,0,a
168,Mm7,3,a
169,m,0,a
170,o,2,a
171,m,0,a
172,Mm7,3,a
173,M,2,a
174,m,0,a
175,m,1,a
176,mm7,0,a
177,Mm7,1,a
178,M,2,a
179,o,5,a
180,m,1,a
181,Ger,0,a
182,M,2,a
183,m,1,a
184,M,2,a
185,o7,5,a
186,mm7,0,a
187,m,1,a
188,Mm7,2,a
189,m,1,a
190,M,2,a
191,Mm7,2,a
192,M,2,a
193,m,1,a
194,M,2,a
195,o,2,a
196,Mm7,2,a
197,M,2,a
198,m,0,a
199,Mm7,2,a
200,o7,5,a
201,M,2,a
202,o7,5,a
203,Mm7,2,a
204,m,1,a
205,M,2,a
206,m,1,a
207,%7,1,a
208,m,1,a
209,M,1,a
210,m,0,a
211,M,1,a
212,o,5,a
213,o7,2,a
214,m,1,a
215,Mm7,1,a
216,M,2,a
217,o,5,a
218,Mm7,1,a
219,o7,2,a
220,Mm7,0,a
221,M,0,a
222,Mm7,0,a
223,m,5,a
224,M,2,a
225,Mm7,0,a
226,M,2,a
227,Mm7,0,a
228,o7,2,a
229,Mm7,0,a
230,m,5,a
231,o7,2,a
232,m,5,a
233,o,5,a
234,Mm7,3,a
235,o7,2,a
236,Mm7,3,a
237,M,2,a
238,Mm7,3,a
239,M,2,a
240,M,3,a
241,Mm7,3,a
242,M,2,a
243,M,1,a
244,m,5,a
245,M,3,a
246,m,5,a
247,M,1,a
248,m,0,a
249,M,1,a
250,o7,3,a
251,Mm7,1,a
252,m,0,a
253,M,2,a
254,o,1,a
255,Mm7,3,a
256,M,3,a
257,Mm7,3,a
258,M,2,a
259,Mm7,2,a
260,M,1,a
261,Ger,1,a
262,M,3,a
263,o,1,a
264,M,1,a
265,o7,2,a
266,o7,1,a
267,M,3,a
268,Mm7,3,a
269,M,2,a
270,Mm7,3,a
271,M,2,a
272,Mm7,3,a
273,Mm7,5,a
274,M,3,a
275,Mm7,2,a
276,Mm7,1,a
277,M,1,a
278,M,3,a
279,Mm7,3,a
280,M,3,a
281,M,2,a
282,M,1,a
283,m,5,a
284,o7,2,a
285,M,2,a
286,Mm7,3,a
287,M,2,a
288,Mm7,3,a
289,M,2,a
290,Mm7,3,a
291,M,2,a
292,Mm7,3,a
293,M,2,a
294,m,0,a
295,M,1,a
296,Mm7,3,a
297,M,2,a
298,Mm7,3,a
299,M,2,a
300,M,3,a
301,M,2,a
302,Mm7,3,a
303,M,2,a
304,Mm7,3,a
305,M,2,a
306,m,0,a
307,M,2,a
308,m,0,a
309,M,1,a
310,Mm7,3,a
311,M,2,a
312,Mm7,5,a
313,M,3,a
314,Mm7,3,a
315,M,2,a
316,o,1,a
317,M,3,a
318,Mm7,3,a
319,M,2,a
320,o,1,a
321,M,3,a
322,Mm7,3,a
323,M,2,a
324,M,3,a
325,Mm7,3,a
326,M,2,a
327,o7,2,a
328,M,2,a
329,o7,1,a
330,M,3,a
331,M,2,a
332,o7,2,a
333,M,2,a
334,o7,1,a
335,M,2,a
336,o7,1,a
337,Mm7,3,a
338,o7,1,a
339,Mm7,3,a
340,M,2,a
341,Mm7,5,a
342,M,3,a
343,Mm7,3,a
344,o7,3,a
345,m,0,a
346,o7,2,a
347,M,5,a
348,Ger,5,a
349,M,1,a
350,o7,3,a
351,m,0,a
352,Ger,5,a
353,M,1,a
354,o,5,a
355,M,1,a
356,Ger,5,a
357,M,1,a
358,o7,3,a
359,m,0,a
360,M,1,a
361,m,0,a
362,Mm7,1,a
363,m,0,a
364,M,0,a
365,m,5,a
366,Mm7,3,a
367,M,2,a
368,M,1,a
369,m,0,a
370,mm7,5,a
371,M,2,a
372,Mm7,2,a
373,M,1,a
374,m,1,a
375,m,5,a
376,m,0,a
377,mm7,2,a
378,m,0,a
379,M,3,a
380,M,1,a
381,m,0,a
382,M,1,a
383,o7,3,a
384,Mm7,1,a
385,m,0,a
386,o7,5,a
387,M,1,a
388,m,0,a
389,M,1,a
390,o7,5,a
391,M,1,a
392,o7,5,a
393,M,1,a
394,Mm7,2,a
395,o7,2,a
396,m,5,a
397,o7,2,a
398,m,5,a
399,o,5,a
400,M,1,a
401,o7,2,a
402,M,3,a
403,o7,1,a
404,M,3,a
405,Mm7,3,a
406,Mm7,1,a
407,o7,5,a
408,M,1,a
409,m,0,a
410,Mm7,1,a
411,M,0,a
412,Mm7,1,a
413,M,0,a
414,m,1,a
415,M,1,a
416,Mm7,2,a
417,M,1,a
418,Mm7,0,a
419,+,0,a
420,M,3,a
421,M,5,a
422,M,0,a
423,M,1,a
424,Mm7,1,a
425,m,0,a
426,Mm7,1,a
427,Ger,5,a
428,M,1,a
429,Mm7,1,a
430,m,0,a
431,M,1,a
432,Mm7,1,a
433,m,0,a
434,Mm7,1,a
435,m,0,a
436,Mm7,1,a
437,m,5,a
438,M,1,a
439,mm7,5,a
440,M,1,a
441,o7,2,a
442,m,5,a
443,M,1,a
444,o7,2,a
445,m,5,a
446,M,1,a
447,m,0,a
448,Ger,5,a
449,M,1,a
450,o7,2,a
451,M,5,a
452,o7,2,a
453,M,2,a
454,o,2,a
455,M,1,a
456,Mm7,1,a
457,M,1,a
458,m,0,a
459,Mm7,0,a
460,M,5,a
461,m,5,a
462,M,1,a
463,m,0,a
464,M,0,a
465,Mm7,0,a
466,M,5,a
467,m,5,a
468,M,1,a
469,m,0,a
470,M,1,a
471,m,0,a
472,M,1,a
473,m,0,a
